,id,rating score,review score
336,158,0.812556053812,0.226342863155
337,159,0.714798206278,0.298775069498
338,160,0.766816143498,0.512419091758
339,161,0.812556053812,0.381366111839
340,162,0.812556053812,0.416231997666
341,163,0.64932735426,0.545139229371
342,164,0.812556053812,0.445036300783
343,165,0.485201793722,0.3366993526
344,166,0.64932735426,0.331441300729
345,167,0.714798206278,0.375043930492
346,168,0.64932735426,0.450815564535
347,169,0.64932735426,0.426596358928
348,170,0.64932735426,0.43616862588
349,171,0.812556053812,0.362575737698
350,172,0.812556053812,0.467753048912
351,173,0.714798206278,0.359685131017
352,174,0.714798206278,0.280574706259
353,175,0.812556053812,0.347073435872
354,176,0.812556053812,0.265173335703
355,177,0.766816143498,0.438128481921
356,178,0.812556053812,0.396382429167
357,179,0.714798206278,0.430084109726
358,180,0.812556053812,0.404624444429
359,181,0.812556053812,0.457765681722
360,182,0.485201793722,0.457416852647
361,183,0.714798206278,0.537132042457
362,184,0.64932735426,0.345096034321
363,185,0.714798206278,0.301404441717
364,186,0.64932735426,0.392712558638
365,187,0.64932735426,0.46474127958
366,188,0.714798206278,0.503828541238
367,189,0.714798206278,0.439893491126
368,190,0.766816143498,0.499396154429
369,191,0.485201793722,0.252499977514
370,192,0.714798206278,0.517114530965
371,193,0.714798206278,0.300618407127
372,194,0.714798206278,0.414558313638
373,195,0.812556053812,0.407109646727
374,196,0.766816143498,0.229519385933
375,197,0.714798206278,0.362125648719
376,198,0.714798206278,0.260794606503
377,199,0.714798206278,0.251394951635
378,200,0.812556053812,0.469056676947
379,201,0.714798206278,0.343283151107
380,202,0.714798206278,0.374121253029
381,203,0.766816143498,0.166765279931
382,204,0.64932735426,0.368599721096
383,205,0.714798206278,0.233358825787
384,206,0.812556053812,0.276114378366
385,207,0.64932735426,0.413533708467
386,208,0.812556053812,0.502206660791
387,209,0.812556053812,0.3631479824
388,210,0.714798206278,0.342494806612
389,211,0.485201793722,0.466250110077
390,212,0.485201793722,0.25752914765
391,213,0.64932735426,0.506049752587
392,214,0.714798206278,0.400971923255
393,215,0.714798206278,0.335070272628
394,216,0.812556053812,0.364399329139
395,217,0.485201793722,0.501961760166
396,218,0.812556053812,0.485382329875
397,219,0.766816143498,0.464909565332
398,220,0.485201793722,0.426716753972
399,221,0.812556053812,0.347052450206
400,222,0.812556053812,0.421890938334
401,0,0.833333333333,0.431043787118
402,1,0.833333333333,0.434653786209
403,2,0.7,0.366118607319
404,3,0.833333333333,0.0266241664602
405,4,0.833333333333,0.304531829176
406,5,0.833333333333,0.20764956865
407,6,0.833333333333,0.395492325649
408,7,0.8,0.375942429751
409,8,0.666666666667,0.450399045972
410,9,0.7,0.334885776628
411,10,0.8,0.427710351419
412,11,0.533333333333,0.391168081415
413,0,0.862626262626,0.35674739954
414,1,0.862626262626,0.466992562263
415,2,0.862626262626,0.408159838011
416,3,0.709090909091,0.532235325886
417,4,0.709090909091,0.412179965232
418,5,0.862626262626,0.455634766005
419,6,0.862626262626,0.499649616434
420,7,0.852525252525,0.477660942469
421,8,0.862626262626,0.270402273236
422,9,0.862626262626,0.449094190831
423,10,0.852525252525,0.38172097279
424,11,0.862626262626,0.321686504871
425,12,0.862626262626,0.443720165908
426,13,0.862626262626,0.187031010001
427,14,0.862626262626,0.470534715466
428,15,0.862626262626,0.42129540763
429,16,0.852525252525,0.365389872058
430,17,0.852525252525,0.469062507391
431,18,0.852525252525,0.0883108630519
432,19,0.862626262626,0.450692850096
433,20,0.862626262626,0.436791189988
434,21,0.852525252525,0.342731395709
435,22,0.852525252525,0.462125521367
436,23,0.862626262626,0.357426405143
437,24,0.862626262626,0.268796379684
438,25,0.852525252525,0.37677665047
439,26,0.852525252525,0.450171767922
440,27,0.862626262626,0.382065796465
441,28,0.862626262626,0.326800701367
442,29,0.862626262626,0.517593359836
443,30,0.852525252525,0.421696270624
444,31,0.862626262626,0.487383581448
445,32,0.852525252525,0.195917350744
446,33,0.862626262626,0.456150041674
447,34,0.862626262626,0.433490034427
448,35,0.862626262626,0.526636769633
449,36,0.852525252525,0.504674075127
450,37,0.862626262626,0.360179070172
451,38,0.862626262626,0.319886228246
452,39,0.709090909091,0.505107759337
453,40,0.862626262626,0.33472373791
454,41,0.862626262626,0.327962211544
455,42,0.862626262626,0.489346780804
456,43,0.709090909091,0.415716659819
457,44,0.709090909091,0.414910310966
458,45,0.862626262626,0.441045430147
459,46,0.862626262626,0.330735552626
460,47,0.852525252525,0.365923489724
461,48,0.862626262626,0.400945887626
462,49,0.862626262626,0.387796133465
463,50,0.862626262626,0.493411486379
464,51,0.852525252525,0.477539301923
465,52,0.862626262626,0.406317404842
466,53,0.862626262626,0.451351672171
467,54,0.862626262626,0.378316791251
468,55,0.862626262626,0.380297980028
469,56,0.709090909091,0.317174978503
470,57,0.852525252525,0.436940853122
471,58,0.852525252525,0.467386618445
472,59,0.862626262626,0.39569241758
473,60,0.852525252525,0.502593806481
474,61,0.852525252525,0.427358915621
475,62,0.852525252525,0.415530068001
476,63,0.862626262626,0.289712927755
477,64,0.337373737374,0.456834611351
478,65,0.529292929293,0.378663971891
479,66,0.852525252525,0.471831360913
480,67,0.852525252525,0.483329772461
481,68,0.852525252525,0.32834341466
482,69,0.862626262626,0.39604971121
483,70,0.852525252525,0.320592079598
484,71,0.862626262626,0.220395782093
485,72,0.852525252525,0.352886610199
486,73,0.862626262626,0.535009277216
487,74,0.862626262626,0.402046764946
488,75,0.862626262626,0.426017292492
489,76,0.862626262626,0.386763171694
490,77,0.862626262626,0.335928886756
491,78,0.862626262626,0.265051481049
492,79,0.862626262626,0.233667867841
493,80,0.852525252525,0.413429554747
494,81,0.852525252525,0.258491635028
495,82,0.709090909091,0.447031313944
496,83,0.529292929293,0.268147854533
497,84,0.529292929293,0.516994168314
498,85,0.709090909091,0.15476079666
499,86,0.852525252525,0.16317877762
500,87,0.852525252525,0.4197291176
501,88,0.852525252525,0.318721219955
502,89,0.709090909091,0.466105663223
503,90,0.709090909091,0.464311067787
504,91,0.852525252525,0.543866975142
505,92,0.852525252525,0.473405992633
506,93,0.852525252525,0.43028812548
507,94,0.852525252525,0.144415920868
508,95,0.852525252525,0.207641764438
509,96,0.709090909091,0.479296161262
510,97,0.862626262626,0.479933347663
511,98,0.852525252525,0.195857352249
512,99,0.852525252525,0.394364607373
513,100,0.862626262626,0.34052405614
514,101,0.862626262626,0.36602100614
515,102,0.852525252525,0.463084008595
516,103,0.852525252525,0.264335409901
517,104,0.862626262626,0.372808345418
518,105,0.862626262626,0.370769066609
519,106,0.852525252525,0.259000992993
520,107,0.709090909091,0.456022956799
521,108,0.852525252525,0.4039934244
522,109,0.852525252525,0.37968486877
523,110,0.862626262626,0.444380346772
524,111,0.852525252525,0.456346821249
525,112,0.862626262626,0.263624258754
526,113,0.709090909091,0.459990719126
527,114,0.709090909091,0.183730199898
528,115,0.852525252525,0.336139955683
529,116,0.852525252525,0.166766367573
530,117,0.862626262626,0.429040081463
531,118,0.862626262626,0.462806521934
532,119,0.852525252525,0.448603628997
533,120,0.862626262626,0.392983684259
534,121,0.852525252525,0.356692249645
535,122,0.852525252525,0.261228484742
536,123,0.862626262626,0.175884246698
537,124,0.852525252525,0.365983393478
538,125,0.862626262626,0.302092790797
539,126,0.862626262626,0.337277776577
540,127,0.337373737374,0.501838610116
541,128,0.852525252525,0.421128726877
542,129,0.862626262626,0.343958785441
543,130,0.529292929293,0.445980174653
544,131,0.862626262626,0.254811151618
545,132,0.852525252525,0.087080550433
546,133,0.862626262626,0.456304087092
547,134,0.852525252525,0.4729689365
548,135,0.862626262626,0.29960927972
549,136,0.862626262626,0.457626528383
550,137,0.529292929293,0.386754988525
551,138,0.709090909091,0.475468866728
552,139,0.862626262626,0.299612323817
553,140,0.862626262626,0.447150311468
554,141,0.852525252525,0.407667954078
555,142,0.862626262626,0.177590057714
556,143,0.862626262626,0.449041959958
557,144,0.862626262626,0.304044681119
558,145,0.852525252525,0.2237912351
559,146,0.862626262626,0.429958864693
560,147,0.862626262626,0.289481820679
561,148,0.852525252525,0.299505729803
562,149,0.862626262626,0.426928341907
563,150,0.862626262626,0.378734022004
564,151,0.862626262626,0.309068268572
565,152,0.862626262626,0.447034351747
566,153,0.852525252525,0.36590079465
567,154,0.852525252525,0.298875137413
568,155,0.862626262626,0.460045989835
569,156,0.862626262626,0.365315145921
570,157,0.862626262626,0.270644725085
571,158,0.852525252525,0.335755837981
572,159,0.852525252525,0.406145063348
573,160,0.852525252525,0.384953474485
574,161,0.852525252525,0.508119749746
575,162,0.862626262626,0.14937213156
576,163,0.862626262626,0.453550985392
577,164,0.862626262626,0.490323718376
578,165,0.337373737374,0.483782200367
579,166,0.862626262626,0.510630130885
580,167,0.852525252525,0.493042274133
581,168,0.862626262626,0.3622708406
582,169,0.852525252525,0.421718353168
583,170,0.862626262626,0.256474296901
584,171,0.862626262626,0.467533908015
585,172,0.862626262626,0.428123258646
586,173,0.862626262626,0.383231090367
587,174,0.862626262626,0.361967314107
588,175,0.862626262626,0.316123555233
589,176,0.862626262626,0.483717876273
590,177,0.852525252525,0.44276148978
591,178,0.852525252525,0.359640735412
592,179,0.862626262626,0.458119511896
593,180,0.862626262626,0.434104400962
594,181,0.852525252525,0.484588852657
595,182,0.862626262626,0.439737638015
596,183,0.862626262626,0.409638934995
597,184,0.862626262626,0.270925052092
598,185,0.862626262626,0.433214008659
599,186,0.862626262626,0.390385945805
600,187,0.862626262626,0.470190203748
601,188,0.852525252525,0.400280786792
602,189,0.862626262626,0.401213024634
603,190,0.337373737374,0.502470188298
604,191,0.862626262626,0.538997533776
605,192,0.709090909091,0.397342548931
606,193,0.862626262626,0.4561530781
607,194,0.709090909091,0.42102744567
608,195,0.529292929293,0.514827312491
609,196,0.709090909091,0.456658954126
610,197,0.862626262626,0.474989588209
611,0,0.798561151079,0.418605418373
612,1,0.602877697842,0.455474092055
613,2,0.602877697842,0.153515359847
614,3,0.798561151079,0.386262669613
615,4,0.798561151079,0.0587208626614
616,5,0.602877697842,0.296367774724
617,6,0.751079136691,0.326085291782
618,7,0.597122302158,0.261375879199
619,8,0.798561151079,0.100389540274
620,9,0.751079136691,0.331692019902
621,10,0.751079136691,0.231750575676
622,11,0.597122302158,0.36837250621
623,12,0.602877697842,0.38950440211
624,13,0.597122302158,0.397287819018
625,14,0.751079136691,0.342557684166
626,15,0.751079136691,0.295522748718
627,16,0.751079136691,0.378487333893
628,17,0.751079136691,0.410752343973
629,18,0.751079136691,0.301527166849
630,19,0.751079136691,0.399311442384
631,20,0.602877697842,0.305258002505
632,21,0.798561151079,0.186314553069
633,22,0.597122302158,0.321700253613
634,23,0.798561151079,0.399604732368
635,24,0.751079136691,0.343724433038
636,25,0.798561151079,0.338095743462
637,26,0.798561151079,0.103862381578
638,27,0.751079136691,0.453704451856
639,28,0.751079136691,0.0937001990851
640,29,0.602877697842,0.385113917413
641,30,0.602877697842,0.286266074385
642,31,0.602877697842,0.166394896851
643,32,0.798561151079,0.111022328223
644,33,0.798561151079,0.32215546408
645,34,0.597122302158,0.352118449765
646,35,0.751079136691,0.270156052448
647,36,0.597122302158,0.112493726002
648,37,0.602877697842,0.196920071975
649,38,0.798561151079,0.443044761431
650,39,0.751079136691,0.490835139903
651,40,0.751079136691,0.287965121147
652,41,0.751079136691,0.364387870733
653,42,0.798561151079,0.357391086787
654,43,0.798561151079,0.459868357284
655,44,0.751079136691,0.471944341669
656,45,0.751079136691,0.425915936896
657,46,0.798561151079,0.350804852304
658,47,0.602877697842,0.344294364294
659,48,0.602877697842,0.479237272757
660,49,0.751079136691,0.225338084993
661,50,0.751079136691,0.275700186851
662,51,0.751079136691,0.263747728192
663,52,0.751079136691,0.358674504587
664,53,0.602877697842,0.413824823444
665,54,0.751079136691,0.445324156088
666,55,0.751079136691,0.420126637269
667,56,0.751079136691,0.0955485601064
668,57,0.798561151079,0.409772700359
669,58,0.751079136691,0.410835514986
670,59,0.751079136691,0.31542187626
671,60,0.751079136691,0.480408587829
672,61,0.751079136691,0.441672071564
673,62,0.751079136691,0.434194397777
674,63,0.751079136691,0.130745049614
675,64,0.751079136691,0.180135163056
676,65,0.751079136691,0.227196504329
677,66,0.751079136691,0.316374338666
678,67,0.751079136691,0.47591156054
679,68,0.751079136691,0.418595039568
680,69,0.751079136691,0.516810032846
681,70,0.751079136691,0.422513826833
682,71,0.751079136691,0.44979837849
683,72,0.798561151079,0.485910766314
684,73,0.798561151079,0.497494416187
685,74,0.798561151079,0.485689158246
686,75,0.751079136691,0.447150716629
687,76,0.798561151079,0.48855609947
688,77,0.751079136691,0.215225515171
689,78,0.751079136691,0.431911012115
690,79,0.751079136691,0.47050536004
691,80,0.798561151079,0.395909396103
692,81,0.597122302158,0.266178887755
693,82,0.751079136691,0.450975652231
694,83,0.751079136691,0.283679716806
695,84,0.751079136691,0.416563844428
696,85,0.798561151079,0.32277551086
697,86,0.597122302158,0.482551572054
698,87,0.597122302158,0.298269908022
699,88,0.751079136691,0.302103909239
700,89,0.751079136691,0.413590900721
701,90,0.798561151079,0.359187705881
702,91,0.751079136691,0.136291176492
703,92,0.751079136691,0.419711229937
704,93,0.798561151079,0.488242137556
705,94,0.597122302158,0.337664652247
706,95,0.597122302158,0.486905759741
707,96,0.751079136691,0.457532250641
708,97,0.798561151079,0.374624183314
709,98,0.751079136691,0.228959959907
710,99,0.751079136691,0.38563082077
711,100,0.798561151079,0.428864952691
712,101,0.751079136691,0.372954410449
713,102,0.798561151079,0.25356451064
714,103,0.751079136691,0.323015849256
715,104,0.751079136691,0.365705860917
716,105,0.798561151079,0.464168429594
717,106,0.602877697842,0.441792983942
718,107,0.751079136691,0.345355403494
719,108,0.751079136691,0.466156629206
720,109,0.798561151079,0.294157010757
721,110,0.597122302158,0.300742927212
722,111,0.751079136691,0.215805664162
723,112,0.602877697842,0.242344496312
724,113,0.751079136691,0.239141697458
725,114,0.751079136691,0.385684276139
726,115,0.798561151079,0.497037023034
727,116,0.798561151079,0.456886272351
728,117,0.602877697842,0.356323253565
729,118,0.597122302158,0.399928368981
730,119,0.798561151079,0.346170595885
731,120,0.751079136691,0.472017241736
732,121,0.751079136691,0.416997963885
733,122,0.751079136691,0.378275999502
734,123,0.751079136691,0.163902652555
735,124,0.597122302158,0.486026417126
736,125,0.597122302158,0.407447261329
737,126,0.751079136691,0.198260078036
738,127,0.751079136691,0.0239796297991
739,128,0.798561151079,0.302595766727
740,129,0.751079136691,0.447953417799
741,130,0.602877697842,0.433674782462
742,131,0.751079136691,0.449699810864
743,132,0.751079136691,0.369272550009
744,133,0.751079136691,0.00655911441451
745,134,0.597122302158,0.370568680291
746,135,0.798561151079,0.33665405038
747,136,0.602877697842,0.386792330337
748,137,0.602877697842,0.297106797805
749,138,0.751079136691,0.294080743773
750,0,0.963636363636,0.315833446154
751,1,0.963636363636,0.36577893291
752,2,0.963636363636,0.510985111765
753,3,0.963636363636,0.427574148139
754,4,0.636363636364,0.45851556245
755,5,0.963636363636,0.432418841467
756,6,0.963636363636,0.370571688609
757,7,0.963636363636,0.415492802674
758,8,0.963636363636,0.480970456435
759,9,0.963636363636,0.432685360343
760,10,0.963636363636,0.490687208268
761,0,0.9,0.100854581132
762,1,0.9,0.100854581132
763,0,0.85,0.461357935212
764,1,0.95,0.434260227289
765,2,0.85,0.52287376951
766,3,0.85,0.48001173548
767,4,0.95,0.475950500461
768,5,0.95,0.454133628893
769,6,0.95,0.449054535289
770,7,0.95,0.473647253319
771,8,0.95,0.33252586013
772,9,0.95,0.379189942606
773,10,0.95,0.422251643204
774,11,0.95,0.49828747746
775,0,0.9,0.174401688239
776,1,0.9,0.288027721257
777,2,0.9,0.185694491526
778,3,0.9,0.262335150158
779,0,0.571428571429,0.437709804714
780,1,0.757142857143,0.371002150644
781,2,0.757142857143,0.107148930775
782,3,0.757142857143,0.419989394041
783,4,0.571428571429,0.500698617524
784,5,0.757142857143,0.500518439014
